# Img   rel_time   rel_X   rel_Y   rel_Z   roll   pitch   yaw
1687    1305.477   -46584.31    -263.106     2988.75    1.241455    3.971558   -20.12146   
1688    1305.502   -46584.81    -261.388     2988.75    1.246948    3.971558   -20.11597   
1689    1305.552   -46585.81   -257.9428     2988.75    1.246948    3.971558   -20.11047   
1690    1305.602    -46587.3   -252.7799     2988.75    1.246948    3.971558   -20.10498   
1691    1305.652   -46588.29    -249.344     2988.75    1.246948    3.971558   -20.09949   
1692    1305.702   -46589.79   -244.1808    2988.781    1.241455    3.971558    -20.0885   
1693    1305.752   -46590.78   -240.7358    2988.781    1.241455    3.971558   -20.08301   
1695    1305.802   -46592.27   -235.5728    2988.781    1.241455    3.971558   -20.08301   
1696    1305.852   -46593.27   -232.1369    2988.781    1.235962    3.971558   -20.07202   
1697    1305.877   -46593.76   -230.4099    2988.781    1.230469    3.971558   -20.07202   
1698    1305.927   -46595.25   -225.2469    2988.781    1.224976    3.977051   -20.06653   
1699    1305.977   -46596.74   -220.0839    2988.781    1.219482    3.977051   -20.06104   
1700    1306.027   -46597.74   -216.6571    2988.812    1.213989    3.977051   -20.05554   
1701    1306.077   -46599.23   -211.4942    2988.812    1.203003    3.977051   -20.05005   
1702    1306.127   -46600.22   -208.0492    2988.812     1.19751    3.977051   -20.04456   
1704    1306.177    -46601.7   -202.8864    2988.844    1.186523    3.982544   -20.04456   
1705    1306.227   -46602.69   -199.4414    2988.844     1.18103    3.982544   -20.03906   
1706    1306.252   -46603.19   -197.7234    2988.844     1.18103    3.982544   -20.03357   
1707    1306.302   -46604.67   -192.5606    2988.844    1.175537    3.982544   -20.03357   
1708    1306.352   -46605.66   -189.1156    2988.844    1.164551    3.982544   -20.02808   
1709    1306.402   -46607.15   -183.9528    2988.844    1.159058    3.988037   -20.02258   
1710    1306.452   -46608.14   -180.5078    2988.844    1.153564    3.982544   -20.01709   
1711    1306.502   -46609.61   -175.3359    2988.844    1.148071    3.988037    -20.0116   
1713    1306.552    -46610.6   -171.8909    2988.844    1.142578    3.988037    -20.0061   
1714    1306.602   -46612.08   -166.7281    2988.844    1.137085    3.988037    -20.0061   
1715    1306.627   -46612.58   -165.0103    2988.844    1.137085    3.988037   -20.00061   
1716    1306.677   -46613.56   -161.5655    2988.844    1.137085     3.99353   -20.00061   
1717    1306.727   -46615.04   -156.3934    2988.875    1.137085     3.99353   -19.99512   
1718    1306.777   -46616.52   -151.2308    2988.875    1.131592     3.99353   -19.98962   
1719    1306.827    -46617.5   -147.7859    2988.875    1.126099     3.99353   -19.98413   
1720    1306.877   -46618.98   -142.6231    2988.875    1.120605     3.99353   -19.98413   
1722    1306.927   -46619.97   -139.1783    2988.875    1.120605     3.99353   -19.97864   
1723    1306.977   -46620.95   -135.7335    2988.875    1.115112     3.99353   -19.97864   
1724    1307.002   -46621.44   -134.0064    2988.906    1.115112     3.99353   -19.97314   
1725    1307.052   -46622.92   -128.8529    2988.906    1.109619     3.99353   -19.97314   
1726    1307.102    -46624.4   -123.6903    2988.906    1.104126     3.99353   -19.96765   
1727    1307.152   -46625.37   -120.2456    2988.906    1.104126     3.99353   -19.96765   
1728    1307.202   -46626.85   -115.0737    2988.906    1.098633     3.99353   -19.96216   
1729    1307.252   -46627.83   -111.6289    2988.938     1.09314     3.99353   -19.96216   
1731    1307.302    -46629.3   -106.4572    2988.938     1.09314     3.99353   -19.95667   
1732    1307.352   -46630.28   -103.0123    2988.938    1.087646     3.99353   -19.95667   
1733    1307.377   -46631.26   -99.56767    2988.938    1.082153     3.99353   -19.95667   
1734    1307.427   -46632.24   -96.12283    2988.938    1.082153     3.99353   -19.95117   
1735    1307.477   -46633.22   -92.67817    2988.938     1.07666     3.99353   -19.95117   
1736    1307.527   -46634.69   -87.50644    2988.938    1.071167    3.988037   -19.95117   
1737    1307.577   -46636.16   -82.33471    2988.938    1.065674     3.99353   -19.94568   
1738    1307.627   -46637.13   -78.89005    2988.938    1.060181     3.99353   -19.94568   
1740    1307.677   -46638.12   -75.44521    2988.938    1.054688     3.99353   -19.94568   
1741    1307.727   -46639.58   -70.27366    2988.938    1.049194     3.99353   -19.94568   
1742    1307.752   -46640.07   -68.55589    2988.938    1.043701     3.99353   -19.94568   
1743    1307.802   -46641.54   -63.38416    2988.938    1.038208    3.999023   -19.94568   
1744    1307.852   -46642.51   -59.93019    2988.938    1.032715    3.999023   -19.94019   
1745    1307.902   -46643.98   -54.76795    2988.938    1.021729    3.999023   -19.94019   
1746    1307.952   -46644.95   -51.31399    2988.938    1.016235    3.999023   -19.94019   
1747    1308.002   -46646.42   -46.15156        2989    1.010742    3.999023   -19.94019   
1749    1308.052   -46647.39   -42.70709        2989    1.010742    3.999023   -19.94019   
1750    1308.102   -46648.86   -37.53535        2989   0.9997559    4.004517   -19.93469   
1751    1308.127   -46649.34   -35.80846        2989   0.9997559    4.004517   -19.93469   
1752    1308.177    -46650.8   -30.63691        2989   0.9997559    4.004517   -19.93469   
1753    1308.227   -46651.78   -27.19225        2989   0.9942627    4.004517   -19.93469   
1754    1308.277   -46652.75   -23.73847        2989   0.9942627    4.004517   -19.93469   
1755    1308.327   -46654.21   -18.56692        2989   0.9942627    4.004517    -19.9292   
1756    1308.377   -46655.18   -15.12244        2989   0.9887695    4.004517    -19.9292   
1758    1308.427   -46656.64   -9.950891        2989   0.9887695    4.004517    -19.9292   
1759    1308.477   -46657.61   -6.497108        2989   0.9887695    4.004517   -19.92371   
1760    1308.502   -46658.59   -3.052447        2989   0.9887695    4.004517   -19.92371   
1761    1308.552   -46659.56    0.392029        2989   0.9887695    4.004517   -19.92371   
1762    1308.602   -46661.01    5.572705        2989   0.9887695    4.004517   -19.92371   
1763    1308.652   -46661.98    9.017181        2989   0.9887695    4.004517   -19.91821   
1764    1308.702   -46663.44    14.18873        2989   0.9887695    4.004517   -19.91272   
1765    1308.752   -46664.41    17.64252        2989   0.9887695    4.004517   -19.91272   
1767    1308.802   -46665.87    22.81389        2989   0.9887695    4.004517   -19.91272   
1768    1308.852   -46666.84    26.26767        2989   0.9887695    4.004517   -19.90723   
1769    1308.877    -46667.8    29.71215        2989   0.9942627    4.004517   -19.90723   
1770    1308.927   -46668.77    33.16594        2989   0.9942627    4.004517   -19.90173   
1771    1308.977   -46669.74    36.61023        2989   0.9942627    4.004517   -19.90173   
1772    1309.027    -46671.2    41.79128    2989.031   0.9942627    4.004517   -19.89624   
1773    1309.077   -46672.17    45.23557    2989.031   0.9997559    4.004517   -19.89075   
1774    1309.127   -46673.62    50.41625    2989.031    1.005249     4.01001   -19.89075   
1776    1309.177   -46674.59    53.86073    2989.031    1.005249    4.004517   -19.88525   
1777    1309.227   -46676.04    59.04122    2989.031    1.010742     4.01001   -19.87976   
1778    1309.252   -46676.52    60.76812    2989.031    1.016235     4.01001   -19.87976   
1779    1309.302   -46677.97     65.9393    2989.031    1.016235     4.01001   -19.87427   
1780    1309.352   -46678.94    69.39309    2989.031    1.016235     4.01001   -19.86877   
1781    1309.402   -46680.39    74.56428    2989.031    1.021729     4.01001   -19.86328   
1782    1309.452   -46681.35    78.01788    2989.031    1.021729    4.015503   -19.85779   
1783    1309.502    -46682.8    83.18907        2989    1.016235    4.015503   -19.85229   
1785    1309.552   -46683.76    86.64267        2989    1.016235    4.015503    -19.8468   
1786    1309.602   -46685.21    91.81386        2989    1.010742    4.020996   -19.84131   
1787    1309.627   -46685.69    93.54076        2989    1.005249    4.020996   -19.84131   
1788    1309.677   -46686.65    96.99436        2989   0.9887695    4.026489   -19.83582   
1789    1309.727   -46688.09    102.1747        2989   0.9777832    4.026489   -19.83032   
1790    1309.777   -46689.06     105.619        2989   0.9558105    4.031982   -19.82483   
1791    1309.827    -46690.5    110.7995        2989   0.9338379    4.031982   -19.81934   
1792    1309.877   -46691.94    115.9798        2989   0.9118652    4.037476   -19.81384   
1794    1309.927   -46692.91    119.4241        2989   0.8789062    4.037476   -19.80835   
1795    1309.977   -46694.35    124.6044        2989   0.8459473    4.042969   -19.80286   
1796    1310.002   -46694.84    126.3222    2989.031   0.8349609    4.042969   -19.79736   
1797    1310.052    -46695.8    129.7758    2989.031   0.7965088    4.048462   -19.79736   
1798    1310.102   -46697.24    134.9561        2989   0.7470703    4.048462   -19.79187   
1799    1310.152    -46698.2    138.4004        2989   0.7086182    4.048462   -19.78638   
1800    1310.202   -46699.64    143.5805        2989   0.6591797    4.053955   -19.78088   
1801    1310.252    -46700.6    147.0341        2989   0.6097412    4.053955   -19.78088   
1803    1310.302   -46702.04    152.2144        2989   0.5603027    4.053955   -19.77539   
1804    1310.352      -46703    155.6679        2989   0.5053711    4.053955   -19.77539   
1805    1310.377   -46703.48    157.3948        2989   0.4779053    4.053955    -19.7699   
1806    1310.427   -46704.91    162.5656        2989   0.4174805    4.053955    -19.7699   
1807    1310.477   -46705.88    166.0192        2989   0.3625488    4.053955    -19.7699   
1808    1310.527   -46707.31    171.1993        2989   0.2966309    4.053955    -19.7644   
1809    1310.577   -46708.75    176.3796        2989   0.2416992    4.059448    -19.7644   
1810    1310.627    -46709.7    179.8331        2989   0.1812744    4.053955    -19.7644   
1812    1310.677   -46711.14    185.0134        2989   0.1208496    4.059448    -19.7644   
1813    1310.727    -46712.1    188.4575        2989   0.06591797    4.059448    -19.7644   
1814    1310.752   -46712.58    190.1842        2989   0.03295898    4.059448    -19.7644   
1815    1310.802   -46714.01    195.3643        2989   -0.02197266    4.059448    -19.7644   
1816    1310.852   -46714.97    198.8179    2988.969   -0.08789062    4.059448    -19.7644   
1817    1310.902   -46716.41    203.9981    2988.969   -0.1373291    4.059448    -19.7644   
1818    1310.952   -46717.36    207.4515    2988.969   -0.1977539    4.059448    -19.7699   
1819    1311.002   -46718.79    212.6315        2989   -0.2526855    4.059448    -19.7699   
1821    1311.052   -46719.74    216.0849        2989   -0.3131104    4.059448   -19.77539   
1822    1311.102   -46721.18    221.2652        2989   -0.368042    4.059448   -19.77539   
1823    1311.127   -46721.66    222.9919        2989   -0.3955078    4.059448   -19.78088   
1824    1311.177    -46723.1    228.1721        2989   -0.4559326    4.064941   -19.78088   
1825    1311.227   -46724.06    231.6257    2988.969   -0.5108643    4.059448   -19.78638   
1826    1311.277   -46725.49    236.7965    2988.969   -0.5603027    4.059448   -19.79187   
1827    1311.327   -46726.45    240.2499    2988.969   -0.6152344    4.064941   -19.79736   
1828    1311.377   -46727.89    245.4302    2988.969   -0.6646729    4.059448   -19.80286   
1830    1311.427   -46728.84    248.8837    2988.969   -0.7141113    4.064941   -19.80835   
1831    1311.477   -46730.28     254.064    2988.969   -0.7635498    4.059448   -19.81934   
1832    1311.502   -46730.76    255.7907    2988.969   -0.7800293    4.064941   -19.81934   
1833    1311.552   -46731.72    259.2348    2988.969   -0.8294678    4.059448   -19.83032   
1834    1311.602   -46733.16    264.4151    2988.969   -0.8679199    4.064941   -19.83582   
1835    1311.652   -46734.11    267.8686    2988.969   -0.9063721    4.064941   -19.84131   
1836    1311.702   -46735.55    273.0489    2988.969   -0.9448242    4.064941   -19.85229   
1837    1311.752   -46736.51    276.4932    2988.969   -0.9832764    4.064941   -19.86328   
1839    1311.802   -46737.95    281.6733    2988.969   -1.021729    4.064941   -19.87427   
1840    1311.852   -46738.91     285.127    2988.969   -1.065674    4.059448   -19.88525   
1841    1311.877   -46739.87    288.5713    2988.969   -1.082153    4.064941   -19.89075   
1842    1311.927   -46740.83    292.0247    2988.938   -1.115112    4.059448   -19.90173   
1843    1311.977   -46742.27     297.205    2988.938   -1.153564    4.064941   -19.90723   
1844    1312.027   -46743.24    300.6495    2988.969   -1.186523    4.064941   -19.91821   
1845    1312.077   -46744.68    305.8298    2988.938   -1.219482    4.064941    -19.9292   
1846    1312.127   -46745.64    309.2741    2988.938   -1.252441    4.064941   -19.94019   
1848    1312.177   -46747.08    314.4545    2988.938     -1.2854    4.064941   -19.95667   
1849    1312.227   -46748.04    317.9081    2988.938   -1.307373    4.064941   -19.96765   
1850    1312.252   -46748.52    319.6255    2988.938   -1.323853    4.064941   -19.97314   
1851    1312.302   -46749.97     324.806    2988.938   -1.356812    4.064941   -19.98413   
1852    1312.352   -46750.93    328.2503    2988.938   -1.378784    4.064941   -19.99512   
